date,open,high,low,close,volume,daily_return,ann_return_1w,ann_return_2w,ann_return_1m,rolling_vol_7d,ann_volatility,ema_1w,ema_1m,macd_1w_1m,news_count,mean_sentiment,sentiment_variance,normalized_news_frequency,product
2022-07-22,569.3277,572.5046,554.5654,557.4742,747198,-0.0236869550245904,6.979853590153733,0.4245503004542252,1.5606579884494272,0.04018950988511235,0.5314699617131828,548.4640510468301,538.5570699164297,9.906981130400482,7.0,0.0373867142857142,0.1236987751755714,0.0357142857142857,0.0013352397959183
2022-07-25,556.4616,564.2547,550.1973,563.3315,723094,0.0104520405693369,74.68901425697047,0.5240987322518849,0.7886574803653845,0.032661666644092646,0.530141240086727,553.4198673645535,540.8092908331179,12.61057653143564,12.0,0.20865975,0.0826365084316591,0.0427046263345195,0.0089107366548042
2022-07-26,564.8305,569.4159,562.4181,569.1192,579139,0.0102216377143702,30.297018302589155,5.913729960443272,0.8423384408217776,0.03217989332030537,0.5211693832591044,558.6529782430357,543.382918939198,15.270059303837684,9.0,0.3737277777777777,0.1343184256944444,0.0452261306532663,0.0169022613065326
2022-07-27,567.0146,581.1217,562.8946,577.7165,683585,0.0149933613962628,48.16189291017333,13.63395906552396,1.2631406583402462,0.03189689658224086,0.4253780458497246,565.0074854953572,546.5041535810891,18.50333191426807,7.0,0.2409247142857143,0.072889991468238,0.04,0.0096369885714285
2022-07-28,585.6785,598.634,569.159,593.3128,1415333,0.0266384833611441,6.003260511959288,24.41788710065467,2.71137528969514,0.01878117269085847,0.4241317861627377,574.4425903302382,550.7594850737173,23.68310525652089,7.0,0.3130285714285714,0.153986809047619,0.0346534653465346,0.0108475247524752
2022-07-29,593.1937,606.6356,593.1738,594.0772,1048964,0.0012875299700984,23.6577159493356,13.027293507419682,2.756523766454672,0.009232810603146837,0.4295988760953259,580.9874602201588,554.6974591579248,26.29000106223407,4.0,0.132625,0.0799259225,0.0168067226890756,0.0022289915966386
2022-08-01,594.663,594.663,584.0702,585.2814,903015,-0.0149165200305835,5.865538088179443,21.795741054810787,1.6666330679884838,0.01557906847769827,0.2783066973420446,582.4187734801059,557.4778174162952,24.94095606381063,15.0,0.0914166666666666,0.0649293203409523,0.0533807829181494,0.0048798932384341
2022-08-02,583.0477,590.5629,579.027,581.7968,858238,-0.005971511343041,2.0355107743662058,8.74691932166499,1.2242984248223192,0.016561649334474106,0.2195263928999221,582.2114489867373,559.6886340148138,22.52281497192348,7.0,0.1841512857142857,0.0652672894615714,0.0472972972972973,0.0087098581081081
2022-08-03,586.0657,589.3517,579.6822,583.7227,597679,0.0033047954201319,0.6841752529256808,8.09929906236173,1.4826941170834758,0.015483500175513499,0.2177577357406882,582.7151993244916,561.8735491043763,20.84165022011529,8.0,0.364435375,0.045805489111125,0.0610687022900763,0.0222555954198473
2022-08-04,583.7227,588.7064,579.3347,585.7281,598652,0.0034296474305824,-0.4771440855522757,0.913555899130239,1.036815106156129,0.007896143246815474,0.214815099369496,583.7194995496611,564.042144640342,19.67735490931909,10.0,0.2436967,0.0914031902644555,0.0588235294117647,0.0143350999999999
